mean,std,max,min,range,skewness,kurtosis,rms,crest_factor,variance,zero_crossings,dominant_freq,spectral_energy,spectral_centroid,spectral_bandwidth,spectral_flatness,event,event_str,label
-4.483649624473505e-06,0.0046189304030507,0.0388418584828861,-0.0541007403038364,0.0929425987867225,-0.4387609824744722,21.42955366516541,0.0046189325792157,8.409271583150367,2.1334518068226376e-05,2859,150.0,8.21052532672619e-07,395.8364392296685,874.8576207812331,0.0290194208074551,squat J,squat J,1
0.0002097819136296,0.001868089788792,0.0062216165724096,-0.0059305595585879,0.0121521761309975,-0.1023308476031919,-0.107488095675269,0.0018798318835138,3.309666479738524,3.4897594589892097e-06,253,25.0,1.3171586838612784e-07,1182.0835728879094,2084.6079694539885,0.1233759212391588,normal,normal,0
1.553540742468173e-05,0.0025135257725838,0.0187767126621406,-0.015918634951571,0.0346953476137117,0.2744583709930427,6.621971175914545,0.002513573782153,7.470125920098089,6.317811809443445e-06,4036,475.0,2.511910779078232e-07,748.1080515955,1492.386697682269,0.0847578554761446,joint Y,joint Y,1
1.3303160283603475e-05,0.0024456923699582,0.0192919949226289,-0.0211187878464432,0.0404107827690722,-0.3003588910218219,9.352571689180715,0.0024457285504621,7.888036028766916,5.98141116847194e-06,4350,425.0,2.3499090439063813e-07,785.5102495842916,1543.9831990388752,0.0893520082045395,joint Z,joint Z,1
-0.000233042552572,0.0018424295135637,0.0065487341157927,-0.0048505138027285,0.0113992479185212,0.7061488083162866,0.8842787889050174,0.0018571094054363,3.526304964383195,3.39454651245068e-06,180,25.0,9.873213263090265e-08,1305.2066845597583,2158.465372068385,0.1047363174510012,normal,normal,0
-1.2195685623878156e-05,0.0026798779347109,0.0218265626842258,-0.0269891850983951,0.0488157477826209,-0.0681927432956547,14.048138138278285,0.0026799056848512,8.144526431510224,7.181745744950408e-06,4194,475.0,2.839360085106055e-07,711.6351922557903,1406.4798965717862,0.0745134040764794,squat K,squat K,1
8.617562940553983e-06,0.0013565705568128,0.0059003701804109,-0.005563629688129,0.01146399986854,0.0573075449199155,0.2238425517847488,0.0013565979279073,4.349387581265633,1.8402836756115025e-06,5566,25.0,7.378841953005237e-08,1824.5041091343503,2437.185368282318,0.2586050734565836,normal,normal,0
-5.552880168859355e-06,0.0011541496686788,0.0054073354664702,-0.0046301943853946,0.0100375298518648,0.0073823825062737,0.1198078691796102,0.0011541630266949,4.685070775447093,1.3320614577115436e-06,6578,50.0,5.199970217719084e-08,2523.858902495184,2582.095002403044,0.3583937143333106,normal,normal,0
-6.455889429400099e-06,0.0011442965440797,0.004308834845689,-0.0044130884767664,0.0087219233224554,0.0263265021630735,-0.05422716360551,0.0011443147553454,3.7654280219329777,1.3094145807929184e-06,6563,325.0,5.1874375148970585e-08,2575.9188665121424,2549.8031115414246,0.3591247917662038,normal,normal,0
-7.860905094511584e-06,0.0047229670759049,0.0161763421568828,-0.0143141586332578,0.0304905007901406,0.0106341998042694,-0.6482136404361252,0.0047229736177445,3.425033351045438,2.2306418000082253e-05,1348,175.0,8.894379174685617e-07,330.91848370912174,845.6023266808355,0.0243916541322033,normal,normal,0
3.9109194819927776e-05,0.038714732472046,0.3332579131498693,-0.381298937555853,0.7145568507057223,-0.5846293199320224,22.577203579113466,0.0387147522258791,8.608034250238603,0.001498830510382,876,300.0,6.287940917809479e-05,336.8105696012011,261.28565618793914,0.0008549470271075,joint X,joint X,1
-2.800739309979865e-05,0.0072906571561349,0.0290697723679805,-0.0225425619470376,0.0516123343150182,0.1668793252282812,0.081457475176645,0.0072907109517775,3.9872342437184343,5.315368176830134e-05,1175,200.0,2.15369602076602e-06,286.508607206775,570.7063701219312,0.01285459929578,normal,normal,0
-6.489735934275424e-05,0.0359734618415495,0.3461824178466585,-0.3546006949819222,0.7007831128285807,0.0316516695247035,26.460764606131512,0.0359735203800332,9.623256611793918,0.0012940899568654,903,75.0,5.517608014925816e-05,211.77012226251503,216.86894073001545,0.0008786370111233,squat A,squat A,1
0.0002539803446755,0.0145046386817612,0.0417213600682751,-0.0425917802628663,0.0843131403311414,-0.130407662177291,-0.4357830380110998,0.0145068621453409,2.875974118336441,0.0002103845432884,436,75.0,8.076040046446848e-06,217.224458935596,530.7423193677768,0.0039337369212731,normal,normal,0
1.5358556900908568e-05,0.0781267266629869,0.5828920047498964,-0.8048285645818365,1.387720569331733,-0.7816019609610042,21.3674129219314,0.0781267281726192,7.460852622191085,0.006103785419073,969,325.0,0.0002462730619252,313.1376738208814,196.10169220009985,0.000317934931204,joint X,joint X,1
-1.7745636033361314e-05,0.0781332827509086,0.5828920047498964,-0.8048285645818365,1.387720569331733,-0.7800889461779671,21.357967875949,0.0781332847661036,7.460226541029427,0.0061048098734334,931,325.0,0.0002462675435329,312.9476745180312,193.28441587543824,0.0003170479640317,squat B,squat B,1
1.5338495238745386e-05,0.0319546974622109,0.2770414967294442,-0.4571301938945855,0.7341716906240298,-1.4381989864466118,40.09609174112675,0.0319547011435072,8.669819676462062,0.0010211026899014,980,300.0,4.097047315870439e-05,291.66970587269924,251.4628634122585,0.0012078579748005,squat C,squat C,1
-3.919904150334329e-05,0.0132155754569895,0.0401860770487654,-0.0571983461220835,0.0973844231708489,-0.2274687725353867,0.1678418334767051,0.0132156335914793,3.0407983673726373,0.0001746514346593,303,300.0,7.259748482239533e-06,302.2148687730177,384.5294888808544,0.0048207752854296,normal,normal,0
-2.495966144419275e-05,0.0637111818613021,1.152994126784032,-0.6931844374898338,1.846178564273866,1.5073537079886743,59.04159901241034,0.0637111867504335,18.097200595250037,0.0040591146941639,950,300.0,0.0001544154946462,445.4680213768535,762.0459910282929,0.0047056265887264,squat A,squat A,1
3.4087986217970205e-05,0.0139212981561872,0.0416912959051973,-0.0488221472559065,0.0905134431611039,-0.1529960950839548,-0.1607501273204854,0.0139213398904081,2.9947760943559,0.0001938025423534,455,75.0,7.652057574889284e-06,399.29704604737657,466.4472687565752,0.0048251619768293,normal,normal,0
-2.6188195352744063e-05,0.0628468585135555,0.777730220638327,-0.6161893968976023,1.3939196175359294,-0.1307222827564234,36.66554515030701,0.0628468639698469,12.375004439544838,0.0039497276250228,867,300.0,0.0001607022820754,304.35151845155275,175.0752880008274,0.0003556984473253,squat B,squat B,1
1.966998708186089e-06,0.0251893984408334,0.3006849838779249,-0.3870906812510335,0.6877756651289584,-0.4505220818395153,40.475024992684936,0.0251893985176332,11.93696561144312,0.000634505793811,981,175.0,2.4485332055421733e-05,287.28666185950823,302.7676516774604,0.0018611863435304,squat C,squat C,1
6.516068370460311e-05,0.0130044673002278,0.0422839334342393,-0.0501540595256137,0.0924379929598531,-0.0169088258652814,0.6009685879807969,0.0130046305475163,3.251452110057427,0.0001691161697626,97,300.0,7.259480160520118e-06,392.1301476094925,433.00884127780495,0.0043288932897114,normal,normal,0
1.3371111487065954e-05,0.0333143396327858,0.4375089190151625,-0.4566462300842401,0.8941551490994026,-0.4973543101707924,39.26707040750217,0.033314342316114,13.132749698724826,0.0011098452251686,1034,625.0,4.073775216830477e-05,496.2318342236613,266.02269272532044,0.0012903812737266,squat D,squat D,1
1.2700496469061788e-05,0.0236151429926761,0.2672978407771572,-0.3140925187612176,0.5813903595383748,-0.1484100552344419,28.444157748508857,0.0236151464079127,11.318915248714854,0.0005576749785645,1021,625.0,2.5135853070011263e-05,481.17116552287376,292.81232663886493,0.0018484367464455,normal,normal,0
2.654872890249687e-05,0.0229833970887143,0.1207026325405313,-0.1556319240480892,0.2763345565886206,-0.2347317303577557,4.4866116608402224,0.0229834124222781,5.251728086449541,0.0005282365417375,1027,75.0,2.113744265463761e-05,267.57855920915966,354.74420378121,0.0024537114644972,squat E,squat E,1
-5.30880723997037e-05,0.0398421741518143,0.4743018118314598,-0.4898237266585014,0.9641255384899612,0.2238791594004342,38.74760613575224,0.0398422095206444,11.904505737456589,0.0015873988411435,1181,575.0,5.9770489310702e-05,428.4085262768777,289.6270652453232,0.001044272813733,squat D,squat D,1
1.7140776156774013e-05,0.0230255218804784,0.0795384153445826,-0.114972673951943,0.1945110892965256,-0.0677237133686939,0.2118961527512306,0.0230255282604895,3.454357895495757,0.0005301746578683,1018,150.0,2.149824231293276e-05,344.62499591059776,376.3456343604625,0.0025905244887064,normal,normal,0
-4.279292388235274e-06,0.0388064333140474,0.2766520363431932,-0.2766956636332472,0.5533476999764405,0.1886024372563125,8.162213925778808,0.0388064335499921,7.129025036191436,0.0015059392665576,922,300.0,6.089158029004128e-05,287.4334651927448,305.02528158925725,0.0010700690546951,squat E,squat E,1
2.015233424053093e-05,0.0206923660434808,0.0783130815767792,-0.0798208546245604,0.1581339362013397,0.0493589686133393,0.22061365865724,0.0206923758566766,3.784634597747782,0.0004281740124773,1187,175.0,1.722244906154446e-05,415.48988798262326,432.4692575469924,0.0029136777494859,normal,normal,0
-3.1250234846819665e-05,0.0640260465244824,0.6737858040352376,-0.7932127600723348,1.4669985641075725,-0.8408609924370806,40.17857908660446,0.0640260541508874,10.523619063691722,0.0040993346335551,1224,300.0,0.0001598026279644,297.54175777070446,236.66087829033677,0.0004751111770965,squat F,squat F,1
3.351104085778462e-05,0.0178684219785815,0.0668228128895142,-0.0541310673792872,0.1209538802688014,0.1390864167907554,0.1766412723097326,0.0178684534024216,3.7397088256366846,0.0003192805040046,261,150.0,1.2124574871891472e-05,527.2982769413554,546.8825432730438,0.0036980156952401,normal,normal,0
2.6390422812746088e-05,0.0519145349983808,0.4836565493721345,-0.6876886612844691,1.1713452106566038,-0.3848295433994883,19.64569686753303,0.0519145417060819,9.316398324584894,0.0026951189440981,1197,300.0,0.0001066804574296,536.6883838673191,489.0967260670615,0.0007029277661723,squat G,squat G,1
-8.677844176300545e-05,0.0152782105347934,0.0496215124367883,-0.050424765223412,0.1000462776602004,0.0241994497244187,0.0278023689957751,0.0152784569784853,3.247809154200832,0.0002334237171454,203,375.0,9.050470337457512e-06,612.5013500424011,566.5373032266479,0.0041512436817413,normal,normal,0
6.384049090010272e-06,0.0591686619018505,0.5804190375345668,-0.8171146046092994,1.3975336421438662,-1.3770804574017586,43.82119304798672,0.0591686622462565,9.809568367777125,0.0035009305512555,1105,300.0,0.0001467667675652,275.82202731308854,223.93379039667,0.0004668824595551,squat F,squat F,1
-2.3151246903784218e-06,0.0164680913870661,0.0444747951659404,-0.0534552355667967,0.0979300307327371,-0.1824928095598247,-0.2600629880172089,0.016468091549799,2.7006647996490587,0.0002711980339327,123,150.0,1.052465639432105e-05,322.39368525266855,403.0143846671879,0.0035901301781367,normal,normal,0
-6.768389318635358e-05,0.0679000819805905,1.0523656421928251,-0.9857425008754676,2.038108143068293,1.6519349234206795,78.3560234756838,0.0679001157147785,15.498731204132207,0.0046104211329709,974,375.0,0.0001802771530768,369.9023005656271,278.6410372671943,0.0004304560098903,squat G,squat G,1
8.339546205108068e-05,0.0187746258261212,0.0706338124795453,-0.0659511120792332,0.1365849245587786,-0.0275171885871438,0.0300001265284732,0.018774811043362,3.762158368273885,0.0003524865749108,981,150.0,1.4016736242737238e-05,321.2457645030491,375.3504880972864,0.0028375934475285,normal,normal,0
-8.457515308664841e-06,0.0173295871513139,0.0982086765848857,-0.1021226229262377,0.2003312995111234,-0.0395480967085942,3.875767925396629,0.0173295892151126,5.667109321855161,0.0003003145908349,877,150.0,1.208394829302326e-05,268.2001282539043,308.1191708762356,0.0029026889543916,squat H,squat H,1
-4.62189136033534e-05,0.0317746896716666,0.2825685090169821,-0.2584693321251239,0.5410378411421061,0.0562598715887744,13.399655887571374,0.0317747232862647,8.89287080398048,0.0010096309037307,679,375.0,4.014829661836557e-05,268.3769518737602,205.49469004239225,0.0009594011146348,crossing,crossing,1
1.774528345549694e-05,0.0299007367218441,0.2825685090169821,-0.2584693321251239,0.5410378411421061,0.0870630691153412,17.5435550822699,0.029900741987518,9.45021729343503,0.000894054056509,800,375.0,3.686015323002148e-05,272.259531092425,207.35776131018255,0.0010217410080401,squat I,squat I,1
-0.0001320398090604,0.0076741120879152,0.0213305289177408,-0.0315261266128017,0.0528566555305426,-0.1798881857937862,0.1491514536451679,0.007675247934045,2.7791322314325595,5.889199633788665e-05,263,300.0,2.3969788347758608e-06,390.91937448518746,566.5871743286792,0.0121465841527043,normal,normal,0
3.192738153638313e-05,0.023020973680573,0.2219878685540861,-0.1559684415631953,0.3779563101172813,0.1237546308064967,17.468483374757508,0.0230209958203229,9.642843875507548,0.0005299652292016,946,150.0,2.0834242250600016e-05,272.5693082790798,279.71472510312987,0.0017621532284188,squat H,squat H,1
2.720085627202441e-05,0.0418115341964246,0.350368780650472,-0.3403031235340302,0.6906719041845022,0.2452569246302561,14.385248800865636,0.0418115430443002,8.379714192304478,0.0017482043918587,591,175.0,6.412150479706361e-05,203.05454772409303,176.37623822783564,0.0006435343852156,crossing,crossing,1
-0.0001810900691759,0.0356397728627552,0.350368780650472,-0.3403031235340302,0.6906719041845022,0.14374881995025,16.699496103939104,0.0356402329302425,9.83070961787028,0.0012701934097087,762,175.0,3.836591021740506e-05,208.48053770380417,221.43676546692865,0.0010110812302831,squat I,squat I,1
-4.732805576076072e-07,0.0186699732005053,0.1633142083471694,-0.1465160386995365,0.3098302470467059,0.169950482212656,9.21985366578872,0.0186699732065041,8.74742596257583,0.0003485678993075,1040,300.0,1.40794637846826e-05,273.7467693159024,307.9022249636798,0.0025401125871531,squat J,squat J,1
-1.020040855210252e-06,0.0135524156240954,0.0971046968263039,-0.082809863667791,0.179914560494095,0.0530473184041379,7.5095637035558,0.0135524156624828,7.165120908674518,0.0001836679692482,1270,300.0,7.591607881739646e-06,233.569220717434,477.1243232254188,0.0051401525703655,joint Y,joint Y,1
1.9157495390319027e-05,0.0115687326486125,0.0768899443655351,-0.0796925261032729,0.156582470468808,-0.0778444735473396,8.403574196421873,0.011568748510738,6.646349369092637,0.000133835575095,1440,300.0,4.595018977939892e-06,253.2423328863452,428.29186778366864,0.0063414028287829,joint Z,joint Z,1
-1.7379065894032033e-05,0.0060939662906522,0.0400550189605434,-0.0311754658782419,0.0712304848387854,0.2255989417156796,3.2617732366271817,0.0060939910718294,6.572871290492199,3.713642515160541e-05,1437,75.0,1.5059303080259422e-06,251.22452677473467,660.8212910717518,0.0161569985783434,squat K,squat K,1
1.0931672009206065e-05,0.0094452911950621,0.0724827763136407,-0.0782831343025492,0.15076591061619,0.0670486964070744,12.224967094436517,0.0094452975210403,7.673953748114121,8.921352575951839e-05,1455,75.0,3.6158852794501176e-06,224.3050795371961,447.7637642396287,0.0074501823154748,squat J,squat J,1
0.000118781787441,0.0050638508111202,0.0139979465258748,-0.0202424114205237,0.0342403579463986,-0.219973028698801,0.8409307221843592,0.0050652437404641,2.763528715124023,2.564258503728344e-05,177,75.0,1.1699619682022697e-06,289.1161621138936,741.3303109139489,0.0163187094395489,normal,normal,0
8.845342954098123e-06,0.0056397848746586,0.023335144919387,-0.0452850515689961,0.0686201964883831,-0.8940612394138031,6.259047764169489,0.0056397918110972,4.137589772989668,3.180717343242807e-05,1692,75.0,1.3070343924298882e-06,243.61818700239215,712.3713810968317,0.01839324845164,joint Y,joint Y,1
3.14403560076855e-05,0.0049761148429262,0.0365602141636731,-0.0440817726014779,0.0806419867651511,-0.1364213133265947,6.683302181428166,0.0049762141660078,7.346993707267178,2.476171892999092e-05,1756,75.0,1.0396963940587045e-06,284.5767796567748,794.3390708616475,0.0226780407275938,joint Z,joint Z,1
4.331389526706689e-05,0.0042447731423043,0.0114023540326121,-0.0180200476505541,0.0294224016831662,-0.4448351343915195,1.4444510091705425,0.0042449941252199,2.686070627252369,1.8018099029628528e-05,200,75.0,4.006007208986425e-07,430.45720768890186,1238.64355535165,0.0447687261715669,normal,normal,0
-1.0994133596750104e-05,0.00524071643596,0.040247995316418,-0.0289533982652799,0.069201393581698,0.1076822662333058,4.440797958380878,0.0052407279678605,7.679848212546847,2.7465108762142147e-05,1986,75.0,1.144509830370225e-06,239.07910261529364,749.1734415544588,0.0197245939952574,squat K,squat K,1
3.5097441252538626e-07,0.0030417221744691,0.0104492656954042,-0.0125569208087757,0.0230061865041799,-0.2043178244968704,0.4571599207553412,0.003041722194718,3.435312308779987,9.252073786657423e-06,2702,50.0,3.798066461731261e-07,411.4471812453735,1277.3214138904343,0.0530860912843203,normal,normal,0
-1.4680780089036086e-05,0.0022437684869819,0.0091439327171081,-0.0091816650419127,0.0183255977590209,0.0201989516428487,0.434172425845611,0.002243816513995,4.07516954264121,5.034497023173091e-06,3689,75.0,2.05120698989582e-07,708.0294232417202,1682.9230308544425,0.0961230772853198,normal,normal,0
4.9131640908076525e-06,0.0018395269668718,0.0086712258079629,-0.0091141661390446,0.0177853919470075,0.0581012031727396,0.9543375075563612,0.001839533528107,4.713817756225254,3.383859461848769e-06,4584,50.0,1.3840637273450682e-07,1008.670842613972,1985.7993019241208,0.1413624296584543,normal,normal,0
